# this is a map:
# type, action, material, direction = file, sequence index, start, duration
# See 

*,*,*,*=10, 0, 0, 1
#CATAPULT_BODY, WALKING, *, NORTH_EAST = 12, 0, 3, 1
#CATAPULT_BODY, WALKING, *, EAST       = 12, 0, 4, 1
#CATAPULT_BODY, WALKING, *, SOUTH_EAST = 12, 0, 5, 1
#CATAPULT_BODY, NO_ACTION, *, SOUTH_WEST = 12, 0, 0, 1
#CATAPULT_BODY, NO_ACTION, *, WEST       = 12, 0, 1, 1
#CATAPULT_BODY, NO_ACTION, *, NORTH_WEST = 12, 0, 2, 1
#CATAPULT_BODY, NO_ACTION, *, NORTH_EAST = 12, 0, 3, 1
#CATAPULT_BODY, NO_ACTION, *, EAST       = 12, 0, 4, 1
#CATAPULT_BODY, NO_ACTION, *, SOUTH_EAST = 12, 0, 5, 1
# CATAPULT wheels
#CATAPULT_WHEELS, WALKING, *, SOUTH_WEST = 12, 1,   0, 36
#CATAPULT_WHEELS, WALKING, *, WEST       = 12, 1,  36, 36
#CATAPULT_WHEELS, WALKING, *, NORTH_WEST = 12, 1,  72, 36
#CATAPULT_WHEELS, WALKING, *, NORTH_EAST = 12, 1, 108, 36
#CATAPULT_WHEELS, WALKING, *, EAST       = 12, 1, 144, 36
#CATAPULT_WHEELS, WALKING, *, SOUTH_EAST = 12, 1, 180, 36
#CATAPULT_WHEELS, NO_ACTION, *, SOUTH_WEST = 12, 1,   0, 1
#CATAPULT_WHEELS, NO_ACTION, *, WEST       = 12, 1,  36, 1
#CATAPULT_WHEELS, NO_ACTION, *, NORTH_WEST = 12, 1,  72, 1
#CATAPULT_WHEELS, NO_ACTION, *, NORTH_EAST = 12, 1, 108, 1
#CATAPULT_WHEELS, NO_ACTION, *, EAST       = 12, 1, 144, 1
#CATAPULT_WHEELS, NO_ACTION, *, SOUTH_EAST = 12, 1, 180, 1

# throws a boulder
#CATAPULT, ACTION1, BOULDER, SOUTH_WEST = 12, 2, 0, 24
#CATAPULT, ACTION1, BOULDER, WEST       = 12, 3, 0, 24
#CATAPULT, ACTION1, BOULDER, NORTH_WEST = 12, 4, 0, 24
#CATAPULT, ACTION1, BOULDER, NORTH_EAST = 12, 5, 0, 24
#CATAPULT, ACTION1, BOULDER, EAST       = 12, 6, 0, 24
#CATAPULT, ACTION1, BOULDER, SOUTH_EAST = 12, 7, 0, 24

# boulder direction animation (projectile)
#CATAPULT_BOULDER, FLY, *, SOUTH_WEST = 12, 8, 11, -12
#CATAPULT_BOULDER, FLY, *, WEST       = 12, 8, 11, -12
#CATAPULT_BOULDER, FLY, *, NORTH_WEST = 12, 8, 11, -12
#CATAPULT_BOULDER, FLY, *, NORTH_EAST = 12, 8,  0,  12
#CATAPULT_BOULDER, FLY, *, EAST       = 12, 8,  0,  12
#CATAPULT_BOULDER, FLY, *, SOUTH_EAST = 12, 8,  0,  12
###
# CATAPULT movables end
###



###
# SWORDSMAN movables start
###
SWORDSMAN_L1, WALKING, *, SOUTH_WEST = 12, 9,  0, 12
SWORDSMAN_L1, WALKING, *, WEST       = 12, 9, 12, 12
SWORDSMAN_L1, WALKING, *, NORTH_WEST = 12, 9, 24, 12
SWORDSMAN_L1, WALKING, *, NORTH_EAST = 12, 9, 36, 12
SWORDSMAN_L1, WALKING, *, EAST       = 12, 9, 48, 12
SWORDSMAN_L1, WALKING, *, SOUTH_EAST = 12, 9, 60, 12
SWORDSMAN_L1, NO_ACTION, *, SOUTH_WEST = 12, 9,  0, 1
SWORDSMAN_L1, NO_ACTION, *, WEST       = 12, 9, 12, 1
SWORDSMAN_L1, NO_ACTION, *, NORTH_WEST = 12, 9, 24, 1
SWORDSMAN_L1, NO_ACTION, *, NORTH_EAST = 12, 9, 36, 1
SWORDSMAN_L1, NO_ACTION, *, EAST       = 12, 9, 48, 1
SWORDSMAN_L1, NO_ACTION, *, SOUTH_EAST = 12, 9, 60, 1

SWORDSMAN_L1, ACTION1, *, SOUTH_WEST = 12, 12,  0, 12
SWORDSMAN_L1, ACTION1, *, WEST       = 12, 12, 12, 12
SWORDSMAN_L1, ACTION1, *, NORTH_WEST = 12, 12, 24, 12
SWORDSMAN_L1, ACTION1, *, NORTH_EAST = 12, 12, 36, 12
SWORDSMAN_L1, ACTION1, *, EAST       = 12, 12, 48, 12
SWORDSMAN_L1, ACTION1, *, SOUTH_EAST = 12, 12, 60, 12


SWORDSMAN_L2, WALKING, *, SOUTH_WEST = 12, 11,  0, 12
SWORDSMAN_L2, WALKING, *, WEST       = 12, 11, 12, 12
SWORDSMAN_L2, WALKING, *, NORTH_WEST = 12, 11, 24, 12
SWORDSMAN_L2, WALKING, *, NORTH_EAST = 12, 11, 36, 12
SWORDSMAN_L2, WALKING, *, EAST       = 12, 11, 48, 12
SWORDSMAN_L2, WALKING, *, SOUTH_EAST = 12, 11, 60, 12
SWORDSMAN_L2, NO_ACTION, *, SOUTH_WEST = 12, 11,  0, 1
SWORDSMAN_L2, NO_ACTION, *, WEST       = 12, 11, 12, 1
SWORDSMAN_L2, NO_ACTION, *, NORTH_WEST = 12, 11, 24, 1
SWORDSMAN_L2, NO_ACTION, *, NORTH_EAST = 12, 11, 36, 1
SWORDSMAN_L2, NO_ACTION, *, EAST       = 12, 11, 48, 1
SWORDSMAN_L2, NO_ACTION, *, SOUTH_EAST = 12, 11, 60, 1

SWORDSMAN_L2, ACTION1, *, SOUTH_WEST = 12, 13,  0, 12
SWORDSMAN_L2, ACTION1, *, WEST       = 12, 13, 12, 12
SWORDSMAN_L2, ACTION1, *, NORTH_WEST = 12, 13, 24, 12
SWORDSMAN_L2, ACTION1, *, NORTH_EAST = 12, 13, 36, 12
SWORDSMAN_L2, ACTION1, *, EAST       = 12, 13, 48, 12
SWORDSMAN_L2, ACTION1, *, SOUTH_EAST = 12, 13, 60, 12


SWORDSMAN_L3, WALKING, *, SOUTH_WEST = 12, 10,  0, 12
SWORDSMAN_L3, WALKING, *, WEST       = 12, 10, 12, 12
SWORDSMAN_L3, WALKING, *, NORTH_WEST = 12, 10, 24, 12
SWORDSMAN_L3, WALKING, *, NORTH_EAST = 12, 10, 36, 12
SWORDSMAN_L3, WALKING, *, EAST       = 12, 10, 48, 12
SWORDSMAN_L3, WALKING, *, SOUTH_EAST = 12, 10, 60, 12
SWORDSMAN_L3, NO_ACTION, *, SOUTH_WEST = 12, 10,  0, 1
SWORDSMAN_L3, NO_ACTION, *, WEST       = 12, 10, 12, 1
SWORDSMAN_L3, NO_ACTION, *, NORTH_WEST = 12, 10, 24, 1
SWORDSMAN_L3, NO_ACTION, *, NORTH_EAST = 12, 10, 36, 1
SWORDSMAN_L3, NO_ACTION, *, EAST       = 12, 10, 48, 1
SWORDSMAN_L3, NO_ACTION, *, SOUTH_EAST = 12, 10, 60, 1

SWORDSMAN_L3, ACTION1, *, SOUTH_WEST = 12, 14,  0, 12
SWORDSMAN_L3, ACTION1, *, WEST       = 12, 14, 12, 12
SWORDSMAN_L3, ACTION1, *, NORTH_WEST = 12, 14, 24, 12
SWORDSMAN_L3, ACTION1, *, NORTH_EAST = 12, 14, 36, 12
SWORDSMAN_L3, ACTION1, *, EAST       = 12, 14, 48, 12
SWORDSMAN_L3, ACTION1, *, SOUTH_EAST = 12, 14, 60, 12
###
# SWORDSMAN movables end
###



###
# PIKEMAN movables start
###
PIKEMAN_L1, WALKING, *, SOUTH_WEST = 12, 15,  0, 12
PIKEMAN_L1, WALKING, *, WEST       = 12, 15, 12, 12
PIKEMAN_L1, WALKING, *, NORTH_WEST = 12, 15, 24, 12
PIKEMAN_L1, WALKING, *, NORTH_EAST = 12, 15, 36, 12
PIKEMAN_L1, WALKING, *, EAST       = 12, 15, 48, 12
PIKEMAN_L1, WALKING, *, SOUTH_EAST = 12, 15, 60, 12
PIKEMAN_L1, NO_ACTION, *, SOUTH_WEST = 12, 15,  0, 1
PIKEMAN_L1, NO_ACTION, *, WEST       = 12, 15, 12, 1
PIKEMAN_L1, NO_ACTION, *, NORTH_WEST = 12, 15, 24, 1
PIKEMAN_L1, NO_ACTION, *, NORTH_EAST = 12, 15, 36, 1
PIKEMAN_L1, NO_ACTION, *, EAST       = 12, 15, 48, 1
PIKEMAN_L1, NO_ACTION, *, SOUTH_EAST = 12, 15, 60, 1

PIKEMAN_L1, ACTION1, *, SOUTH_WEST = 12, 18,  0, 12
PIKEMAN_L1, ACTION1, *, WEST       = 12, 18, 12, 12
PIKEMAN_L1, ACTION1, *, NORTH_WEST = 12, 18, 24, 12
PIKEMAN_L1, ACTION1, *, NORTH_EAST = 12, 18, 36, 12
PIKEMAN_L1, ACTION1, *, EAST       = 12, 18, 48, 12
PIKEMAN_L1, ACTION1, *, SOUTH_EAST = 12, 18, 60, 12


PIKEMAN_L2, WALKING, *, SOUTH_WEST = 12, 17,  0, 12
PIKEMAN_L2, WALKING, *, WEST       = 12, 17, 12, 12
PIKEMAN_L2, WALKING, *, NORTH_WEST = 12, 17, 24, 12
PIKEMAN_L2, WALKING, *, NORTH_EAST = 12, 17, 36, 12
PIKEMAN_L2, WALKING, *, EAST       = 12, 17, 48, 12
PIKEMAN_L2, WALKING, *, SOUTH_EAST = 12, 17, 60, 12
PIKEMAN_L2, NO_ACTION, *, SOUTH_WEST = 12, 17,  0, 1
PIKEMAN_L2, NO_ACTION, *, WEST       = 12, 17, 12, 1
PIKEMAN_L2, NO_ACTION, *, NORTH_WEST = 12, 17, 24, 1
PIKEMAN_L2, NO_ACTION, *, NORTH_EAST = 12, 17, 36, 1
PIKEMAN_L2, NO_ACTION, *, EAST       = 12, 17, 48, 1
PIKEMAN_L2, NO_ACTION, *, SOUTH_EAST = 12, 17, 60, 1

PIKEMAN_L2, ACTION1, *, SOUTH_WEST = 12, 19,  0, 12
PIKEMAN_L2, ACTION1, *, WEST       = 12, 19, 12, 12
PIKEMAN_L2, ACTION1, *, NORTH_WEST = 12, 19, 24, 12
PIKEMAN_L2, ACTION1, *, NORTH_EAST = 12, 19, 36, 12
PIKEMAN_L2, ACTION1, *, EAST       = 12, 19, 48, 12
PIKEMAN_L2, ACTION1, *, SOUTH_EAST = 12, 19, 60, 12


PIKEMAN_L3, WALKING, *, SOUTH_WEST = 12, 16,  0, 12
PIKEMAN_L3, WALKING, *, WEST       = 12, 16, 12, 12
PIKEMAN_L3, WALKING, *, NORTH_WEST = 12, 16, 24, 12
PIKEMAN_L3, WALKING, *, NORTH_EAST = 12, 16, 36, 12
PIKEMAN_L3, WALKING, *, EAST       = 12, 16, 48, 12
PIKEMAN_L3, WALKING, *, SOUTH_EAST = 12, 16, 60, 12
PIKEMAN_L3, NO_ACTION, *, SOUTH_WEST = 12, 16,  0, 1
PIKEMAN_L3, NO_ACTION, *, WEST       = 12, 16, 12, 1
PIKEMAN_L3, NO_ACTION, *, NORTH_WEST = 12, 16, 24, 1
PIKEMAN_L3, NO_ACTION, *, NORTH_EAST = 12, 16, 36, 1
PIKEMAN_L3, NO_ACTION, *, EAST       = 12, 16, 48, 1
PIKEMAN_L3, NO_ACTION, *, SOUTH_EAST = 12, 16, 60, 1

PIKEMAN_L3, ACTION1, *, SOUTH_WEST = 12, 20,  0, 12
PIKEMAN_L3, ACTION1, *, WEST       = 12, 20, 12, 12
PIKEMAN_L3, ACTION1, *, NORTH_WEST = 12, 20, 24, 12
PIKEMAN_L3, ACTION1, *, NORTH_EAST = 12, 20, 36, 12
PIKEMAN_L3, ACTION1, *, EAST       = 12, 20, 48, 12
PIKEMAN_L3, ACTION1, *, SOUTH_EAST = 12, 20, 60, 12
###
# PIKEMAN movables end
###



###
# BOWMAN movables start
###
BOWMAN_L1, WALKING, *, SOUTH_WEST = 12, 21,  0, 12
BOWMAN_L1, WALKING, *, WEST       = 12, 21, 12, 12
BOWMAN_L1, WALKING, *, NORTH_WEST = 12, 21, 24, 12
BOWMAN_L1, WALKING, *, NORTH_EAST = 12, 21, 36, 12
BOWMAN_L1, WALKING, *, EAST       = 12, 21, 48, 12
BOWMAN_L1, WALKING, *, SOUTH_EAST = 12, 21, 60, 12
BOWMAN_L1, NO_ACTION, *, SOUTH_WEST = 12, 21,  0, 1
BOWMAN_L1, NO_ACTION, *, WEST       = 12, 21, 12, 1
BOWMAN_L1, NO_ACTION, *, NORTH_WEST = 12, 21, 24, 1
BOWMAN_L1, NO_ACTION, *, NORTH_EAST = 12, 21, 36, 1
BOWMAN_L1, NO_ACTION, *, EAST       = 12, 21, 48, 1
BOWMAN_L1, NO_ACTION, *, SOUTH_EAST = 12, 21, 60, 1

BOWMAN_L1, ACTION1, *, SOUTH_WEST = 12, 24,   0, 24
BOWMAN_L1, ACTION1, *, WEST       = 12, 24,  24, 24
BOWMAN_L1, ACTION1, *, NORTH_WEST = 12, 24,  48, 24
BOWMAN_L1, ACTION1, *, NORTH_EAST = 12, 24,  72, 24
BOWMAN_L1, ACTION1, *, EAST       = 12, 24,  96, 24
BOWMAN_L1, ACTION1, *, SOUTH_EAST = 12, 24, 120, 24


BOWMAN_L2, WALKING, *, SOUTH_WEST = 12, 23,  0, 12
BOWMAN_L2, WALKING, *, WEST       = 12, 23, 12, 12
BOWMAN_L2, WALKING, *, NORTH_WEST = 12, 23, 24, 12
BOWMAN_L2, WALKING, *, NORTH_EAST = 12, 23, 36, 12
BOWMAN_L2, WALKING, *, EAST       = 12, 23, 48, 12
BOWMAN_L2, WALKING, *, SOUTH_EAST = 12, 23, 60, 12
BOWMAN_L2, NO_ACTION, *, SOUTH_WEST = 12, 23,  0, 1
BOWMAN_L2, NO_ACTION, *, WEST       = 12, 23, 12, 1
BOWMAN_L2, NO_ACTION, *, NORTH_WEST = 12, 23, 24, 1
BOWMAN_L2, NO_ACTION, *, NORTH_EAST = 12, 23, 36, 1
BOWMAN_L2, NO_ACTION, *, EAST       = 12, 23, 48, 1
BOWMAN_L2, NO_ACTION, *, SOUTH_EAST = 12, 23, 60, 1

BOWMAN_L2, ACTION1, *, SOUTH_WEST = 12, 25,   0, 24
BOWMAN_L2, ACTION1, *, WEST       = 12, 25,  24, 24
BOWMAN_L2, ACTION1, *, NORTH_WEST = 12, 25,  48, 24
BOWMAN_L2, ACTION1, *, NORTH_EAST = 12, 25,  72, 24
BOWMAN_L2, ACTION1, *, EAST       = 12, 25,  96, 24
BOWMAN_L2, ACTION1, *, SOUTH_EAST = 12, 25, 120, 24


BOWMAN_L3, WALKING, *, SOUTH_WEST = 12, 22,  0, 12
BOWMAN_L3, WALKING, *, WEST       = 12, 22, 12, 12
BOWMAN_L3, WALKING, *, NORTH_WEST = 12, 22, 24, 12
BOWMAN_L3, WALKING, *, NORTH_EAST = 12, 22, 36, 12
BOWMAN_L3, WALKING, *, EAST       = 12, 22, 48, 12
BOWMAN_L3, WALKING, *, SOUTH_EAST = 12, 22, 60, 12
BOWMAN_L3, NO_ACTION, *, SOUTH_WEST = 12, 22,  0, 1
BOWMAN_L3, NO_ACTION, *, WEST       = 12, 22, 12, 1
BOWMAN_L3, NO_ACTION, *, NORTH_WEST = 12, 22, 24, 1
BOWMAN_L3, NO_ACTION, *, NORTH_EAST = 12, 22, 36, 1
BOWMAN_L3, NO_ACTION, *, EAST       = 12, 22, 48, 1
BOWMAN_L3, NO_ACTION, *, SOUTH_EAST = 12, 22, 60, 1

BOWMAN_L3, ACTION1, *, SOUTH_WEST = 12, 26,   0, 24
BOWMAN_L3, ACTION1, *, WEST       = 12, 26,  24, 24
BOWMAN_L3, ACTION1, *, NORTH_WEST = 12, 26,  48, 24
BOWMAN_L3, ACTION1, *, NORTH_EAST = 12, 26,  72, 24
BOWMAN_L3, ACTION1, *, EAST       = 12, 26,  96, 24
BOWMAN_L3, ACTION1, *, SOUTH_EAST = 12, 26, 120, 24
###
# BOWMAN movables end
###
